Pipe DN,Pipe Schedule,Lumped Mass,Flange Class,Length,Length2
80,40,500,600,1.8224488431797696,0.7633370991663515
80,40,500,600,0.5591041222967816,3.4461246230557165
80,40,500,600,4.395758280393974,4.836488964289764
80,STD,0,150,4.277667268768796,3.6530622890245668
80,STD,0,150,3.9796653501801864,0.7509243706273201
80,STD,0,150,2.342865435618753,3.989868078886468
80,STD,0,150,0.30246263502615667,3.9959234889431254
80,STD,0,150,3.4220569495694573,3.485375026889607
80,STD,0,300,4.96328686706338,2.1372212046486134
80,STD,0,300,3.8533753111448585,4.2194594344233884
80,STD,0,300,1.706176213269114,4.674086619013827
80,STD,0,300,1.5300481917518278,0.6015886329036639
80,STD,0,300,4.854201386323831,1.4118879467899512
80,STD,0,600,3.8459697992412045,4.40739206563458
80,STD,0,600,3.0792697134460885,1.361332880840475
80,STD,0,600,0.8108545522676993,2.121775823623773
80,STD,0,600,2.193410962377707,1.3628631483986182
80,STD,0,600,1.5674763421194937,0.6549040776901947
80,STD,25,150,2.9934539243876714,4.46897818731687
80,STD,25,150,4.609216713229019,2.4369732702013445
80,STD,25,150,1.1919881913460477,2.4705586542353943
80,STD,25,150,4.7384407147447245,3.5562508262483425
80,STD,25,150,4.154901447248498,0.9118293482638458
80,STD,25,300,1.3793006469012155,1.3575286867553944
80,STD,25,300,3.580148255348761,4.374915799035105
80,STD,25,300,3.595878387645402,4.986362550326928
80,STD,25,300,2.9798887719143017,3.3092824932500533
80,STD,25,300,2.405809662443731,4.032842301031905
80,STD,25,600,1.864214230409546,3.9945851159112644
80,STD,25,600,0.8076860772507493,0.6779503218327128
80,STD,25,600,0.8708803290638705,1.1681783431540482
80,STD,25,600,2.275728315088456,0.7432446469357935
80,STD,25,600,1.8815348150678632,0.4623042870256706
80,STD,50,150,2.1310632668356737,4.843073271074646
80,STD,50,150,1.7190203493432192,1.2373491394497078
80,STD,50,150,1.7676448854532396,2.702784291741578
80,STD,50,150,0.4701654738629628,3.7407007650693265
80,STD,50,150,2.080932135198657,0.8261374302737217
80,STD,50,300,0.34972993767936816,4.056482152308976
80,STD,50,300,1.9781278863143248,4.913560551259247
80,STD,50,300,0.6908419905616099,3.9133151933321964
80,STD,50,300,3.6153567440038894,4.194715783943397
80,STD,50,300,4.13610861589376,1.0570621170345003
80,STD,50,600,1.5338976099528976,4.96679841788794
80,STD,50,600,2.097590834302024,2.215143022479002
80,STD,50,600,4.516369495488679,3.7227285392247667
80,STD,50,600,2.3544117323519815,1.2757182309963315
80,STD,50,600,4.258281833239407,1.136487511036672
80,STD,100,150,4.305457887061353,2.2699789208712455
80,STD,100,150,0.8797708522711474,2.51917778646872
80,STD,100,150,1.005182454612256,1.118529489955814
80,STD,100,150,1.3059003911079374,4.94522566536702
80,STD,100,150,0.33250764222602214,2.8088416844775383
80,STD,100,300,2.8137950333818136,2.7214072845722788
80,STD,100,300,0.9652208431419673,0.7637947710862955
80,STD,100,300,4.988481218503725,2.1231923251466043
80,STD,100,300,3.416785531338193,2.3388630435373585
80,STD,100,300,1.7570337776299834,2.2691142659218864
80,STD,100,600,0.900398530449406,3.786274959357929
80,STD,100,600,2.873221414182118,4.973270160156977
80,STD,100,600,0.43878414003861443,3.2224689150470573
80,STD,100,600,1.9201405960964035,4.925168667653501
80,STD,100,600,4.6704204571063,3.3254713605718
80,STD,250,150,3.02185358336276,3.3746464554584907
80,STD,250,150,3.3237029974096353,1.2244639061759228
80,STD,250,150,2.9194114700540665,2.0882578728144714
80,STD,250,150,1.742941702900461,3.946568890771035
80,STD,250,150,4.471064030445678,0.49420218394024146
80,STD,250,300,3.8750137612570392,0.45184503148172817
80,STD,250,300,1.4738539304609768,2.785388900216856
80,STD,250,300,3.348815590962542,1.3096159745313665
80,STD,250,300,0.8794869823151614,1.9753359115378657
80,STD,250,300,2.689473337740052,0.357230660930619
80,STD,250,600,1.1214171046518828,1.5127488453102145
80,STD,250,600,3.868947593677692,1.5332589317690042
80,STD,250,600,2.6204115980630083,2.167601834042781
80,STD,250,600,1.4968458658903165,0.7065926315822861
80,STD,250,600,2.148471174956243,1.6889794691833262
80,STD,500,150,0.3408545353079255,4.0994412221565595
80,STD,500,150,1.6923290653598084,3.6530483924828876
80,STD,500,150,1.3919801285012945,1.6908513889746732
80,STD,500,150,4.2551204719897635,4.700106505696277
80,STD,500,150,2.381918146858693,1.1853507713740634
80,STD,500,300,3.3853025035025666,1.864721454872828
80,STD,500,300,0.6776020874878086,0.8767242113073324
80,STD,500,300,3.6809368059119936,2.8143168513211876
80,STD,500,300,3.0049200142031345,1.4795193623778164
80,STD,500,300,3.0125129404932385,4.343363462869662
80,STD,500,600,1.482886270027883,1.7313512882025013
80,STD,500,600,1.0846858118164815,1.6287014096873522
80,STD,500,600,3.472501910195705,4.883408767688805
80,STD,500,600,1.1343182496472066,1.373973207098976
80,STD,500,600,3.7061695008799336,3.665170468436203
80,80,0,150,3.9603247259997616,1.575554125358191
80,80,0,150,3.855638127222593,4.422196280801407
80,80,0,150,2.983228998154341,1.7706382814321917
80,80,0,150,1.6390756326089269,2.816586652736417
80,80,0,150,0.815145787897047,4.713624369534565
80,80,0,300,3.130179194423165,0.7246670647754649
80,80,0,300,3.4368345753106984,4.068284640059152
80,80,0,300,0.9230432737589205,4.103701234012204
80,80,0,300,0.45820006816279607,2.7273558312132606
80,80,0,300,2.1477982330101466,1.9256071571792046
80,80,0,600,0.6023132297254813,2.2309257498062367
80,80,0,600,0.4658718311706611,3.6926425341522466
80,80,0,600,1.3797185611931269,4.072116396807473
80,80,0,600,2.17085816321769,1.913589026110485
80,80,0,600,1.2549486598769068,3.000397696652932
80,80,25,150,2.7958531659768937,4.704005837855158
80,80,25,150,1.929399655793381,4.08334481210229
80,80,25,150,0.5594352141371643,1.4359705518684005
80,80,25,150,2.533741142710174,4.407229665771525
80,80,25,150,2.014976980475227,2.4920049775566926
80,80,25,300,3.2155627100522275,4.326027272456364
80,80,25,300,2.8263411520129678,2.421629087295986
80,80,25,300,3.860429665049604,0.3014955298413312
80,80,25,300,2.321629833260363,1.00277487060169
80,80,25,300,2.897432042347141,0.46371438957296174
80,80,25,600,0.3155380722899513,3.421916407164495
80,80,25,600,2.5760412699754123,1.7801068126270483
80,80,25,600,0.8123952074422898,4.509711911569588
80,80,25,600,3.8379012056587603,3.174493627921752
80,80,25,600,3.0425733076969266,0.8841452425153344
80,80,50,150,2.352820581625762,1.971807508102908
80,80,50,150,1.5294574758253356,4.664046496995867
80,80,50,150,2.8875620184202546,1.8712089378140517
80,80,50,150,4.421462509375658,1.0949843110839144
80,80,50,150,0.7706805002668973,2.9883546887513535
80,80,50,300,1.132353175909166,4.638999996682272
80,80,50,300,2.200586739105008,2.484000848655038
80,80,50,300,0.401208171190217,2.6888563192572774
80,80,50,300,0.3213483049612145,0.5260748012294443
80,80,50,300,1.993369410326557,4.501596806563481
80,80,50,600,1.8030312513149893,1.7907630678285527
80,80,50,600,4.946726119552038,2.3616059704870644
80,80,50,600,4.747443099516898,0.7338343954545768
80,80,50,600,4.683557731937325,0.7007022675389729
80,80,50,600,4.413040727210048,3.763627085213443
80,80,100,150,4.821132728844734,1.7087020810295162
80,80,100,150,4.999731720839926,2.19568269472682
80,80,100,150,4.111494402027759,1.7996702820385349
80,80,100,150,3.5868839177228464,1.495934671769235
80,80,100,150,3.926967522769767,2.329334977658374
80,80,100,300,3.155937463708082,4.394280899767715
80,80,100,300,4.4639181424609635,4.065404289971091
80,80,100,300,3.4631218236416754,4.150437053952353
80,80,100,300,2.063795132489521,1.0576274066082878
80,80,100,300,2.463284229222028,4.6491797912960955
80,80,100,600,0.7097512179738332,2.520909532374653
80,80,100,600,2.6098050171486045,3.72015701233417
80,80,100,600,0.797318175056146,0.5705020297129404
80,80,100,600,3.8537247806930974,4.058363959654306
80,80,100,600,2.7753629782596425,1.8141103599612791
80,80,250,150,3.051136013073539,3.4444020224108693
80,80,250,150,2.714728306402741,2.919994824048475
80,80,250,150,0.5970882228499139,3.8381373566522043
80,80,250,150,3.907922634216488,0.9067257134330977
80,80,250,150,1.6144799813323152,4.218832949926834
80,80,250,300,2.296072820369654,1.679088862945497
80,80,250,300,4.327597887808023,4.383198343023441
80,80,250,300,4.429495572648462,4.533623453978168
80,80,250,300,0.7215086003030751,1.1814893010411158
80,80,250,300,4.6492127525145905,2.934850484989668
80,80,250,600,4.00161206970078,4.114422376602568
80,80,250,600,3.8237379894255823,2.877138188651119
80,80,250,600,2.021627296814586,4.324892872407436
80,80,250,600,3.899332817592214,3.583841404572487
80,80,250,600,2.338071482401456,2.1675105962992993
80,80,500,150,4.58273343161688,3.843895050435828
80,80,500,150,4.252533870776253,3.478409395661046
80,80,500,150,3.7044055057866867,4.318619453549522
80,80,500,150,2.5942499459087474,0.5691871160928348
80,80,500,150,0.49005191546418325,4.61649724053016
80,80,500,300,2.4526732771036723,1.9045162739636832
80,80,500,300,3.920391755424937,2.470725711109232
80,80,500,300,0.6022236102239523,4.270365453180059
80,80,500,300,3.026997872775167,2.4099968841793835
80,80,500,300,2.254096631452516,3.143948440750203
80,80,500,600,2.174204679658372,3.8806199003265425
80,80,500,600,4.363338160311431,3.5812173484534235
80,80,500,600,1.6955116498811895,4.090418175918293
80,80,500,600,4.773458737618779,2.6222492872173384
80,80,500,600,2.0524348985159597,4.3607354416035005
80,XS,0,150,1.9943451919174988,0.6563326112961632
80,XS,0,150,0.7312749178697149,3.9769944299568953
80,XS,0,150,3.7228334394148184,3.8742770877380206
80,XS,0,150,3.9005327510180727,2.7898710243433733
80,XS,0,150,4.1030803750737,4.138472213064342
80,XS,0,300,4.339022389246861,4.926503378252891
80,XS,0,300,2.162042564042684,4.460213325317037
80,XS,0,300,0.5734536652720619,4.805188302029481
80,XS,0,300,3.9523221751248188,3.793836714442987
80,XS,0,300,0.37375387440268204,4.2924422617402005
80,XS,0,600,0.5637943894878619,4.222274676651269
80,XS,0,600,1.0280429858567877,2.1369362900760973
80,XS,0,600,1.642982145657801,1.0678891270820101
80,XS,0,600,0.3851737768445392,2.7715386671550193
80,XS,0,600,2.04642346819343,4.506673774912929
80,XS,25,150,1.2460729483082529,1.757570384240524
80,XS,25,150,4.626883604368747,0.4720143538210103
80,XS,25,150,1.5841187571950983,4.862718628796261
80,XS,25,150,2.704732464361554,4.849426989363222
80,XS,25,150,0.9621126407852982,4.324603415181733
80,XS,25,300,2.1078122147955995,4.17666976664108
80,XS,25,300,3.0947225356084984,3.5828454865520616
80,XS,25,300,3.6365210280788585,2.506003431691259
80,XS,25,300,4.858034984374016,3.7977939256864084
80,XS,25,300,2.9201349130391265,0.6222025807255297
80,XS,25,600,2.9858605348506697,1.1180434129935888
80,XS,25,600,1.1251271124234297,1.6568966428094363
80,XS,25,600,3.929575094956075,4.227681534207841
80,XS,25,600,1.9704680649279172,4.06531317913876
80,XS,25,600,4.690086457902813,1.208154642947642
80,XS,50,150,1.1037763126281341,2.146694960045909
80,XS,50,150,2.091480972629586,0.9340014297076222
80,XS,50,150,1.9496097659622942,0.8019031116322519
80,XS,50,150,3.4791896388843284,3.749173992681856
80,XS,50,150,0.4999847394192077,4.51207260431641
80,XS,50,300,4.9021464346312635,4.398697730306747
80,XS,50,300,0.9831612184746257,2.8576317170338434
80,XS,50,300,2.5724726866075747,1.4782696394743686
80,XS,50,300,3.938949004235141,2.9426489004402208
80,XS,50,300,3.7020415226709127,2.408881203481562
80,XS,50,600,3.7394976582878696,0.5981028715998487
80,XS,50,600,1.7133130724236967,1.1369171924317465
80,XS,50,600,1.4398669160086026,3.631245404669051
80,XS,50,600,3.2738120145409813,3.498560714295991
80,XS,50,600,2.7095733178418118,2.415013716478662
80,XS,100,150,3.831105547665625,2.0790632788779586
80,XS,100,150,1.229274934157444,4.24139365435392
80,XS,100,150,4.438387199813865,3.9898600755409417
80,XS,100,150,3.229677153675298,4.74194728103864
80,XS,100,150,3.6984863366917335,4.956512721811764
80,XS,100,300,1.9351824619121398,3.582567052991974
80,XS,100,300,1.1580496901910535,2.5701769158995287
80,XS,100,300,3.1118943613207413,3.600184730210701
80,XS,100,300,3.793740261077866,3.6400508548913963
80,XS,100,300,3.8060582154916807,1.1976760142966512
80,XS,100,600,2.063827578873008,4.830007426517191
80,XS,100,600,0.8944875684931892,1.42533974909885
80,XS,100,600,3.5777738088760707,3.547259657495659
80,XS,100,600,1.4652863213645897,4.909167281021668
80,XS,100,600,4.340154176086885,3.4751143425895603
80,XS,250,150,1.8233000883720558,4.121780603081676
80,XS,250,150,1.0509785952853694,4.540717931133059
80,XS,250,150,0.445133687731481,4.0394420462618035
80,XS,250,150,4.73969691385352,4.979768012938061
80,XS,250,150,1.3260273632412085,4.648929333657942
80,XS,250,300,2.657877626238806,1.6942009213038898
80,XS,250,300,1.1473208128693877,3.9864952804193714
80,XS,250,300,3.1845363749106177,2.215793629639473
80,XS,250,300,3.3906279521590275,4.538905248147797
80,XS,250,300,4.3337743530504715,3.908258374424257
80,XS,250,600,2.215865474088492,3.9721806051337603
80,XS,250,600,0.9996398833077209,4.059286443492842
80,XS,250,600,2.009174571837633,3.6158761434894267
80,XS,250,600,2.6879776667742963,0.7842459058646276
80,XS,250,600,3.9474732510176134,4.658046966183793
80,XS,500,150,1.0982352021300306,0.6947866739102198
80,XS,500,150,2.414287910417023,2.038530488452951
80,XS,500,150,3.1789821657042148,2.986659511560626
80,XS,500,150,3.8433081204777975,4.776714307207728
80,XS,500,150,2.231563441292102,3.0045063119614817
80,XS,500,300,1.5867624448580935,1.7508171422273673
80,XS,500,300,3.7960652542893456,4.748357952532865
80,XS,500,300,3.2662708879664937,1.3457944115383416
80,XS,500,300,4.642214531874135,2.1858623246158553
80,XS,500,300,3.825297600508586,4.203120357588715
80,XS,500,600,1.8659622379824194,4.862392885537239
80,XS,500,600,2.5427259106615643,0.823004479696603
80,XS,500,600,2.9383276609244136,3.626151248036213
80,XS,500,600,2.221123986643897,2.885005970278288
80,XS,500,600,4.782609633885505,4.873868646544399
80,XXS,0,150,2.5838902328739852,0.7165735261347885
80,XXS,0,150,2.7277426608397457,0.6756097147438597
80,XXS,0,150,4.533084120830365,3.693718761362026
80,XXS,0,150,0.8481233913535526,1.853604990970703
80,XXS,0,150,4.982937964074165,3.0565411284311748
80,XXS,0,300,3.6379576075587323,2.475392162571713
80,XXS,0,300,3.5046183793376744,3.1136337952533504
80,XXS,0,300,0.6013426592768708,3.091007971648518
80,XXS,0,300,4.02515555912711,1.4975877757798788
80,XXS,0,300,2.4128887784975044,0.995601140178699
80,XXS,0,600,2.6942955042101553,2.21215662998402
80,XXS,0,600,4.566596488810113,2.419414837397221
80,XXS,0,600,3.1970466025528275,4.060407310656967
80,XXS,0,600,3.4108735570794195,3.6267024152827183
80,XXS,0,600,3.0797378524858696,3.14201618829271
80,XXS,25,150,4.050235618803606,3.7867476949397587
80,XXS,25,150,1.1143624254247877,3.4569577683741457
80,XXS,25,150,3.644108451685785,2.777677977178915
80,XXS,25,150,2.4428821896140405,1.1598345321819188
80,XXS,25,150,2.1335974788125514,3.877720418983235
80,XXS,25,300,1.8658523613221845,2.404846557808821
80,XXS,25,300,3.8472674194169163,0.6459920996842108
80,XXS,25,300,2.61679595905772,3.766304947759695
80,XXS,25,300,0.6791376323918689,4.087477486913306
80,XXS,25,300,2.8128181441719335,2.960879693425647
80,XXS,25,600,3.390703193425435,4.621997956207299
80,XXS,25,600,0.5505071997549174,2.5034245295558093
80,XXS,25,600,3.190583840410565,3.0429996914679283
80,XXS,25,600,3.4835805513607,3.205308502498169
80,XXS,25,600,3.84453452223817,2.0077945579956915
80,XXS,50,150,0.36036314070536646,2.119627355468842
80,XXS,50,150,2.2344961384347535,1.8058729897998496
80,XXS,50,150,3.321715721048195,1.0319668013536532
80,XXS,50,150,1.078931514531423,4.423984411230032
80,XXS,50,150,1.9217016775307314,0.4828067874392443
80,XXS,50,300,4.275712136288945,0.48095604711925855
80,XXS,50,300,2.9881102837544615,0.9380319940730888
80,XXS,50,300,3.647615535621861,1.779664267771344
80,XXS,50,300,1.6582649515748284,3.478719390042911
80,XXS,50,300,2.3493643471632737,1.8634357047331562
80,XXS,50,600,1.130059099056857,3.8871756576378176
80,XXS,50,600,4.925943493044803,3.1855344467395224
80,XXS,50,600,4.807999263662029,3.5391955385853744
80,XXS,50,600,4.021211156997246,0.8810294151431541
80,XXS,50,600,0.9122644810591165,3.8502209212107714
80,XXS,100,150,1.4917115955950269,0.7263228712240795
80,XXS,100,150,3.5896234414509696,2.6372195176458697
80,XXS,100,150,0.9737381085811314,3.0506482148362077
80,XXS,100,150,0.586965721890621,4.435764168293157
80,XXS,100,150,3.600856090954578,2.3060470032118685
80,XXS,100,300,4.765304518930566,4.8958167397302415
80,XXS,100,300,3.4955317556528076,4.431718374173453
80,XXS,100,300,4.364544342649991,3.136258344727595
80,XXS,100,300,4.02567558669613,1.2437340224498672
80,XXS,100,300,2.2329025443909676,3.4130497401997104
80,XXS,100,600,4.462573744908093,2.089150450612183
80,XXS,100,600,0.32925635740622977,0.7896012216903325
80,XXS,100,600,2.5024612478436725,0.6534914531458056
80,XXS,100,600,1.5036630884444597,1.7807719590136437
80,XXS,100,600,3.104771600287041,3.8466808305984967
80,XXS,250,150,3.7797778821314405,4.632828488801858
80,XXS,250,150,1.0227839861810413,1.280799515217204
80,XXS,250,150,4.063816623731698,3.8323874310929917
80,XXS,250,150,0.6402894590301033,1.2956936532582537
80,XXS,250,150,4.629475441059444,0.7343868128911002
80,XXS,250,300,1.6978354906514999,0.75693040738046
80,XXS,250,300,3.8812395655923733,1.146800391521446
80,XXS,250,300,0.5549272717816051,3.759280372576936
80,XXS,250,300,1.5886584920508326,0.45081447884168646
80,XXS,250,300,2.8056028743313046,1.2285569551762077
80,XXS,250,600,0.586788101926285,4.864372240277229
80,XXS,250,600,2.6414686075851734,4.3498796652435505
80,XXS,250,600,0.806565419573452,3.6771644846789644
80,XXS,250,600,4.369409264394752,1.6710189589025206
80,XXS,250,600,2.8602178652396124,2.754552155814987
80,XXS,500,150,2.5463887939472505,0.5252883764894821
80,XXS,500,150,0.6324952901819872,1.6798343366134043
80,XXS,500,150,4.446031368953639,2.5125063804414496
80,XXS,500,150,1.859908508774884,2.2497706808728024
80,XXS,500,150,1.572592095358307,0.4905231349145158
80,XXS,500,300,0.986583055567217,3.6231922672897023
80,XXS,500,300,1.0480477096382006,1.1076063641856586
80,XXS,500,300,2.371772107278356,3.903137303928817
80,XXS,500,300,0.3358404081785127,4.370888102775973
80,XXS,500,300,4.56629562740159,4.661672766608916
80,XXS,500,600,4.956780801123326,0.9917604370022912
80,XXS,500,600,1.5253352914477916,0.4484916495501484
80,XXS,500,600,2.1268322762292575,2.308781082677362
80,XXS,500,600,1.6045755368464631,4.07925358545339
80,XXS,500,600,4.917977482797543,1.7228378816525125
90,40,0,150,4.463861013750995,1.8445492659333358
90,40,0,150,2.8743723177466256,3.92592400286218
90,40,0,150,4.255435380226389,3.826432645935836
90,40,0,150,1.2056711232603892,4.358433544181888
90,40,0,150,2.1590151227915455,1.5820124672679279
90,40,0,300,3.6994935423445092,0.9584340992384699
90,40,0,300,2.0428209694548127,4.7202260578955615
90,40,0,300,1.765839935829472,3.276985661349399
90,40,0,300,1.4461259932019677,0.7451363384607212
90,40,0,300,4.5970619592378,0.37068267495861384
90,40,0,600,1.5248386607545563,3.8939113622228176
90,40,0,600,3.0798179348211074,0.6839845958824481
90,40,0,600,3.119276095747774,4.550786321980186
90,40,0,600,4.612497205364693,0.442322680109342
90,40,0,600,2.7820282742383444,4.429734553335202
90,40,25,150,4.877754923480021,4.554185173251531
90,40,25,150,0.5613996522937332,1.2453107063602202
90,40,25,150,3.7583170754471116,2.6658014254716007
90,40,25,150,4.479508062091339,4.729448996871071
90,40,25,150,2.4433293200149704,0.4010297517100024
90,40,25,300,4.026155864694036,1.174571842549203
90,40,25,300,4.091217390475001,1.7859563446910278
90,40,25,300,2.7568411817698024,2.9853304505148617
90,40,25,300,2.8318815871919303,0.8254413003893732
90,40,25,300,1.47858399554975,2.8490579513587813
90,40,25,600,2.795636577796126,0.5667666551816334
90,40,25,600,3.717758035211274,4.580735222145837
90,40,25,600,4.879972252402131,0.737191035201808
90,40,25,600,1.1129411153952318,4.936845228917226
90,40,25,600,1.5887520980783951,4.964157447261124
90,40,50,150,3.459036654835787,3.636883887063902
90,40,50,150,3.341468387310099,3.8321392560473577
90,40,50,150,4.1950418451119695,1.287583238012162
90,40,50,150,2.083109930253966,3.1695427624706554
90,40,50,150,2.3689737899318213,3.4483081155877615
90,40,50,300,1.2589111319532065,4.27826264305333
90,40,50,300,4.04085227047976,1.4363606251899217
90,40,50,300,4.468185612735645,4.670838309949429
90,40,50,300,1.814835842806327,4.10566867591292
90,40,50,300,2.416821052864328,2.7976027047240657
90,40,50,600,1.9960240830848044,4.762587732089408
90,40,50,600,2.807172175959293,4.307685443863677
90,40,50,600,0.4623904710647795,0.7402143806494297
90,40,50,600,1.5057432988322308,0.5338022493738036
90,40,50,600,3.676777739905534,1.5441511849293195
90,40,100,150,4.9313515264385765,4.679918286878516
90,40,100,150,3.844923593538387,1.9198604684680265
90,40,100,150,3.4534419221478263,2.088238584751207
90,40,100,150,3.6170719258123225,4.170261201314334
90,40,100,150,1.7776512382574603,1.9735731528637364
90,40,100,300,2.4893363970998834,1.7689477678974992
90,40,100,300,0.5799507122074969,2.7504985971200533
90,40,100,300,1.3868058443727993,3.810666280535288
90,40,100,300,2.363523780488272,0.481361359039327
90,40,100,300,3.7959626266088273,4.3206593475358055
90,40,100,600,2.0677912811239483,4.669509196649433
90,40,100,600,2.7436068305811805,3.1298259149705627
90,40,100,600,1.345812206464315,0.6739124587499361
90,40,100,600,1.685619901063957,2.7176990156377165
90,40,100,600,2.4501839278314383,0.3951811579573695
90,40,250,150,4.482610130673729,2.438505903104937
90,40,250,150,0.5084948632748187,2.522639668846483
90,40,250,150,1.3830216140349485,3.3553651289207784
90,40,250,150,4.015705240107389,0.5150132637487422
90,40,250,150,0.4505767661150855,2.149286457967003
90,40,250,300,2.8912660849113685,4.4126394211233695
90,40,250,300,4.274019854315489,2.3980830504419224
90,40,250,300,0.9782072736435659,4.988470087436267
90,40,250,300,0.5447701550340287,2.2574468688666314
90,40,250,300,3.5970091729671387,4.736674396835574
90,40,250,600,0.8594833290707171,2.202782164894932
90,40,250,600,4.174790493739413,1.9576205961334032
90,40,250,600,4.98037386158542,3.143163514899892
90,40,250,600,3.9665086629731547,3.2657013712062
90,40,250,600,2.623147607932763,4.985246796434669
90,40,500,150,4.084351732983853,3.7361092545416748
90,40,500,150,3.402530565000622,1.1635717219574824
90,40,500,150,1.19596050606861,2.0053990018644834
90,40,500,150,2.928711158639788,4.500774104812232
90,40,500,150,2.231258494832058,2.7804988236153703
90,40,500,300,1.5391526539461813,0.7896832872568502
90,40,500,300,4.822862054118595,1.6622752551059756
90,40,500,300,1.8616281443940714,2.672321787715205
90,40,500,300,2.154490699477016,1.6706101024676552
90,40,500,300,2.866254141897107,0.8319471410408252
90,40,500,600,0.8089742507513717,1.6075980011381497
90,40,500,600,0.6542777646296801,4.92011177767464
90,40,500,600,3.5530798921446394,2.8484028520219886
90,40,500,600,2.3792859306774607,3.8945482201557553
90,40,500,600,2.7560926974040934,2.951024127451688
90,STD,0,150,3.3079118215429326,1.1532538332837685
90,STD,0,150,4.771426747138902,1.9264508140346797
90,STD,0,150,3.846261039324117,2.953780600261333
90,STD,0,150,2.314237293754598,4.5453650585126715
90,STD,0,150,2.330132484771318,4.039342552696802
90,STD,0,300,1.8090208279749096,2.3098814264855787
90,STD,0,300,1.2662164481492488,4.914445394459693
90,STD,0,300,4.372901035336646,0.7645551491491533
90,STD,0,300,3.473761606821047,4.79210308375075
90,STD,0,300,2.445981016845004,2.528225646414395
90,STD,0,600,1.9126374783456064,4.570309018434965
90,STD,0,600,2.497641212015569,4.345101375222843
90,STD,0,600,3.7926693301185592,1.241987225513362
90,STD,0,600,1.696455774069327,4.085339391632481
90,STD,0,600,2.418076155099694,1.21893374181555
90,STD,25,150,4.527356289198491,3.395135706641389
90,STD,25,150,4.03946851352928,0.6476341792615306
90,STD,25,150,0.8370891687718829,0.8919606913373244
90,STD,25,150,2.7349945579134842,1.2789418710679643
90,STD,25,150,4.427955634107912,2.6208949281940295
90,STD,25,300,2.6091685766171233,1.0325098860562265
90,STD,25,300,0.9810246267158127,0.44803750972963874
90,STD,25,300,3.019508386944009,1.5402023591196399
90,STD,25,300,3.1555699369558345,0.9221299758110721
90,STD,25,300,4.9052598551198825,0.7403805791150033
90,STD,25,600,4.7267947500742045,0.9479707437774014
90,STD,25,600,2.4858718456846347,4.388499789716408
90,STD,25,600,3.742607914857564,2.2817937685768794
90,STD,25,600,4.781162113078937,4.005792844470259
90,STD,25,600,4.259551742532366,3.314427852363937
90,STD,50,150,3.458423115845281,3.110649683905412
90,STD,50,150,0.5636133585087935,4.388131622871849
90,STD,50,150,3.980557511713705,1.6951076156807918
90,STD,50,150,2.9900599619449375,3.4632883440675375
90,STD,50,150,2.460837531233974,0.49561477400952914
90,STD,50,300,1.4169920277692198,4.688247860650579
90,STD,50,300,3.0378477676693825,4.601576054387305
90,STD,50,300,2.4808655307726144,1.1953724873023555
90,STD,50,300,1.8658192601455397,2.2249052648585725
90,STD,50,300,3.0639157838354123,2.2713186615785244
90,STD,50,600,4.9302746807661135,3.6050519828200276
90,STD,50,600,1.9909561332207761,4.651803200280834
90,STD,50,600,0.9800911966997048,3.5069602382208944
90,STD,50,600,4.787356672348537,3.139368037964964
90,STD,50,600,3.4082325738826116,0.9800561562567833
90,STD,100,150,2.008515014317063,0.953491771378205
90,STD,100,150,0.7791754695482203,4.866069258447676
90,STD,100,150,2.046955408557172,1.6461972894603405
90,STD,100,150,3.570862404063945,4.077971696279262
90,STD,100,150,2.7695229549192324,2.47823046274561
90,STD,100,300,4.285719996992136,2.4124848698892696
90,STD,100,300,4.775793620887965,2.2688285361917546
90,STD,100,300,4.3242980282420165,4.809647981773945
90,STD,100,300,1.706706450493959,4.025118501576979
90,STD,100,300,4.901173506977374,4.635385780955051
90,STD,100,600,2.7403920141436515,3.5879935949425024
90,STD,100,600,0.3491587339816787,4.437328604401773
90,STD,100,600,4.6312283148437965,1.7735836442378294
90,STD,100,600,0.6597007627960024,2.3706004996092283
90,STD,100,600,2.060176816882372,1.3658736319422997
90,STD,250,150,2.377049990656734,4.13577523111288
90,STD,250,150,3.003806337338795,2.465899736493527
90,STD,250,150,4.545541523673632,1.0904972036274574
90,STD,250,150,0.49195639317403517,4.078469470649058
90,STD,250,150,4.2491137145476765,2.5436308520489144
90,STD,250,300,4.029837267491904,0.614959459628558
90,STD,250,300,3.294871658480579,4.884879742209338
90,STD,250,300,2.5535012991331336,2.316437728658058
90,STD,250,300,3.5106739198447903,3.0827719916541194
90,STD,250,300,3.66907037004401,0.6732577317301706
90,STD,250,600,2.768669590035272,1.688546960962544
90,STD,250,600,3.6338150135074447,0.3936678111566117
90,STD,250,600,0.8953609913724103,1.3523420282776082
90,STD,250,600,2.5331494794655147,3.276291843061275
90,STD,250,600,1.313129061537254,3.7669742168763616
90,STD,500,150,4.064579746576745,1.7598147160720679
90,STD,500,150,2.4578938019418564,4.3909657409598335
90,STD,500,150,3.001720278764611,1.983914232321861
90,STD,500,150,3.417387353758353,0.462141981360101
90,STD,500,150,2.3746056569920233,3.1624296536101806
90,STD,500,300,3.79544790714129,2.5759990067632885
90,STD,500,300,0.5769388591280593,2.698041950659765
90,STD,500,300,1.5365754491192938,4.3067145744967394
90,STD,500,300,0.38424262100381457,1.1384972130773683
90,STD,500,300,2.9534768874525077,0.8754273523209839
